Year,State,Sex,Industry,Median_Weekly
2017,Total,Male,Health Care and Social Assistance,1150
2017,Total,Male,Arts and Recreation Services,917.5
2017,Total,Male,Other Services,1051.8
2017,Total,Female,"Agriculture, Forestry and Fishing",720.5
2017,Total,Female,Mining,1726
2017,Total,Female,Manufacturing,871.2
2017,Total,Female,"Electricity, Gas, Water and Waste Services",1176.8
2017,Total,Female,Construction,913.9
2017,Total,Female,Wholesale Trade,994.4
2017,Total,Female,Retail Trade,600
2017,Total,Female,Accommodation and Food Services,424.4
2017,Total,Female,"Transport, Postal and Warehousing",992.9
2017,Total,Female,Information Media and Telecommunications,1032.4
2017,Total,Female,Financial and Insurance Services,1148.9
2017,Total,Female,"Rental, Hiring and Real Estate Services",1000
2017,Total,Female,"Professional, Scientific and Technical Services",1081.8
2017,Total,Female,Administrative and Support Services,806.2
2017,Total,Female,Public Administration and Safety,1276.1
2017,Total,Female,Education and Training,1024.2
2017,Total,Female,Health Care and Social Assistance,900
2017,Total,Female,Arts and Recreation Services,699
2017,Total,Female,Other Services,700
2018,New South Wales,Male,"Agriculture, Forestry and Fishing",1000
2018,New South Wales,Male,Mining,1797.5
2018,New South Wales,Male,Manufacturing,1255.7
2018,New South Wales,Male,"Electricity, Gas, Water and Waste Services",1607.5
2018,New South Wales,Male,Construction,1342
2018,New South Wales,Male,Wholesale Trade,1338.6
2018,New South Wales,Male,Retail Trade,926.4
2018,New South Wales,Male,Accommodation and Food Services,617
2018,New South Wales,Male,"Transport, Postal and Warehousing",1200
2018,New South Wales,Male,Information Media and Telecommunications,1666.9
2018,New South Wales,Male,Financial and Insurance Services,1909
2018,New South Wales,Male,"Rental, Hiring and Real Estate Services",1333.6
2018,New South Wales,Male,"Professional, Scientific and Technical Services",1750.9
2018,New South Wales,Male,Administrative and Support Services,1000
2018,New South Wales,Male,Public Administration and Safety,1500
2018,New South Wales,Male,Education and Training,1557.7
2018,New South Wales,Male,Health Care and Social Assistance,1191.7
2018,New South Wales,Male,Arts and Recreation Services,961.9
2018,New South Wales,Male,Other Services,1124.7
2018,New South Wales,Female,"Agriculture, Forestry and Fishing",0
2018,New South Wales,Female,Mining,0
2018,New South Wales,Female,Manufacturing,963
2018,New South Wales,Female,"Electricity, Gas, Water and Waste Services",0
2018,New South Wales,Female,Construction,909.5
2018,New South Wales,Female,Wholesale Trade,820.5
2018,New South Wales,Female,Retail Trade,650.3
2018,New South Wales,Female,Accommodation and Food Services,500
2018,New South Wales,Female,"Transport, Postal and Warehousing",947.6
2018,New South Wales,Female,Information Media and Telecommunications,1263.7
2018,New South Wales,Female,Financial and Insurance Services,1461.4
2018,New South Wales,Female,"Rental, Hiring and Real Estate Services",1008.2
2018,New South Wales,Female,"Professional, Scientific and Technical Services",1251.3
2018,New South Wales,Female,Administrative and Support Services,810.3
2018,New South Wales,Female,Public Administration and Safety,1215
2018,New South Wales,Female,Education and Training,1160
2018,New South Wales,Female,Health Care and Social Assistance,950
2018,New South Wales,Female,Arts and Recreation Services,569.8
2018,New South Wales,Female,Other Services,685.1
2018,Victoria,Male,"Agriculture, Forestry and Fishing",1200
2018,Victoria,Male,Mining,0
2018,Victoria,Male,Manufacturing,1305.7
2018,Victoria,Male,"Electricity, Gas, Water and Waste Services",1740
2018,Victoria,Male,Construction,1364.9
2018,Victoria,Male,Wholesale Trade,1191.9
2018,Victoria,Male,Retail Trade,1000
2018,Victoria,Male,Accommodation and Food Services,540
2018,Victoria,Male,"Transport, Postal and Warehousing",1267.4
2018,Victoria,Male,Information Media and Telecommunications,1619.5
2018,Victoria,Male,Financial and Insurance Services,1741.1
2018,Victoria,Male,"Rental, Hiring and Real Estate Services",1249.5
2018,Victoria,Male,"Professional, Scientific and Technical Services",1539.4
2018,Victoria,Male,Administrative and Support Services,1182.6
2018,Victoria,Male,Public Administration and Safety,1647.6
2018,Victoria,Male,Education and Training,1200
2018,Victoria,Male,Health Care and Social Assistance,1300
2018,Victoria,Male,Arts and Recreation Services,933.5
2018,Victoria,Male,Other Services,1100
2018,Victoria,Female,"Agriculture, Forestry and Fishing",0
2018,Victoria,Female,Mining,0
2018,Victoria,Female,Manufacturing,969.6
2018,Victoria,Female,"Electricity, Gas, Water and Waste Services",1093.1
2018,Victoria,Female,Construction,1014.5
2018,Victoria,Female,Wholesale Trade,953.7
2018,Victoria,Female,Retail Trade,600
2018,Victoria,Female,Accommodation and Food Services,350
2018,Victoria,Female,"Transport, Postal and Warehousing",1045.8
2018,Victoria,Female,Information Media and Telecommunications,1300
2018,Victoria,Female,Financial and Insurance Services,1072.1
2018,Victoria,Female,"Rental, Hiring and Real Estate Services",1150
2018,Victoria,Female,"Professional, Scientific and Technical Services",1100.4
2018,Victoria,Female,Administrative and Support Services,817.3
2018,Victoria,Female,Public Administration and Safety,1264.9
2018,Victoria,Female,Education and Training,961
2018,Victoria,Female,Health Care and Social Assistance,961.5
2018,Victoria,Female,Arts and Recreation Services,410.3
2018,Victoria,Female,Other Services,820.1
2018,Queensland,Male,"Agriculture, Forestry and Fishing",980.9
2018,Queensland,Male,Mining,2195.5
2018,Queensland,Male,Manufacturing,1262.1
2018,Queensland,Male,"Electricity, Gas, Water and Waste Services",1817.2
2018,Queensland,Male,Construction,1400
2018,Queensland,Male,Wholesale Trade,1161.8
2018,Queensland,Male,Retail Trade,853.5
2018,Queensland,Male,Accommodation and Food Services,522.5
2018,Queensland,Male,"Transport, Postal and Warehousing",1349.8
2018,Queensland,Male,Information Media and Telecommunications,1353.8
2018,Queensland,Male,Financial and Insurance Services,1640.6
2018,Queensland,Male,"Rental, Hiring and Real Estate Services",1428.7
2018,Queensland,Male,"Professional, Scientific and Technical Services",1556.4
2018,Queensland,Male,Administrative and Support Services,1169.5
2018,Queensland,Male,Public Administration and Safety,1542.9
2018,Queensland,Male,Education and Training,1356.6
2018,Queensland,Male,Health Care and Social Assistance,1247.2
2018,Queensland,Male,Arts and Recreation Services,977.8
2018,Queensland,Male,Other Services,1200
2018,Queensland,Female,"Agriculture, Forestry and Fishing",0
2018,Queensland,Female,Mining,1210
2018,Queensland,Female,Manufacturing,828.2
2018,Queensland,Female,"Electricity, Gas, Water and Waste Services",0
2018,Queensland,Female,Construction,901.3
2018,Queensland,Female,Wholesale Trade,1089
2018,Queensland,Female,Retail Trade,590
2018,Queensland,Female,Accommodation and Food Services,500
2018,Queensland,Female,"Transport, Postal and Warehousing",894.1
2018,Queensland,Female,Information Media and Telecommunications,766.2
2018,Queensland,Female,Financial and Insurance Services,1160.8
2018,Queensland,Female,"Rental, Hiring and Real Estate Services",1047.8
2018,Queensland,Female,"Professional, Scientific and Technical Services",1000
2018,Queensland,Female,Administrative and Support Services,785.7
2018,Queensland,Female,Public Administration and Safety,1277.9
2018,Queensland,Female,Education and Training,1000
2018,Queensland,Female,Health Care and Social Assistance,1000
2018,Queensland,Female,Arts and Recreation Services,896
2018,Queensland,Female,Other Services,750
2018,South Australia,Male,"Agriculture, Forestry and Fishing",1126.8
2018,South Australia,Male,Mining,1879.4
2018,South Australia,Male,Manufacturing,1196.7
2018,South Australia,Male,"Electricity, Gas, Water and Waste Services",1152.7
2018,South Australia,Male,Construction,1248.3
2018,South Australia,Male,Wholesale Trade,1156.5
2018,South Australia,Male,Retail Trade,830.9
2018,South Australia,Male,Accommodation and Food Services,467.7
2018,South Australia,Male,"Transport, Postal and Warehousing",1043
2018,South Australia,Male,Information Media and Telecommunications,0
2018,South Australia,Male,Financial and Insurance Services,1069.5
2018,South Australia,Male,"Rental, Hiring and Real Estate Services",0
2018,South Australia,Male,"Professional, Scientific and Technical Services",1684
2018,South Australia,Male,Administrative and Support Services,773.1
2018,South Australia,Male,Public Administration and Safety,1500
2018,South Australia,Male,Education and Training,1310.4
2018,South Australia,Male,Health Care and Social Assistance,1192.9
2018,South Australia,Male,Arts and Recreation Services,1009.1
2018,South Australia,Male,Other Services,971
2018,South Australia,Female,"Agriculture, Forestry and Fishing",0
2018,South Australia,Female,Mining,0
2018,South Australia,Female,Manufacturing,853.4
2018,South Australia,Female,"Electricity, Gas, Water and Waste Services",0
2018,South Australia,Female,Construction,0
2018,South Australia,Female,Wholesale Trade,0
2018,South Australia,Female,Retail Trade,509.1
2018,South Australia,Female,Accommodation and Food Services,336.6
2018,South Australia,Female,"Transport, Postal and Warehousing",0
2018,South Australia,Female,Information Media and Telecommunications,0
2018,South Australia,Female,Financial and Insurance Services,1000
2018,South Australia,Female,"Rental, Hiring and Real Estate Services",0
2018,South Australia,Female,"Professional, Scientific and Technical Services",1066.4
2018,South Australia,Female,Administrative and Support Services,764.1
2018,South Australia,Female,Public Administration and Safety,1187.8
2018,South Australia,Female,Education and Training,1105.8
2018,South Australia,Female,Health Care and Social Assistance,900
2018,South Australia,Female,Arts and Recreation Services,521.7
2018,South Australia,Female,Other Services,612.9
2018,Western Australia,Male,"Agriculture, Forestry and Fishing",1000
2018,Western Australia,Male,Mining,2402
2018,Western Australia,Male,Manufacturing,1239.3
2018,Western Australia,Male,"Electricity, Gas, Water and Waste Services",1524.6
2018,Western Australia,Male,Construction,1600
2018,Western Australia,Male,Wholesale Trade,1306.3
2018,Western Australia,Male,Retail Trade,850
2018,Western Australia,Male,Accommodation and Food Services,798.5
2018,Western Australia,Male,"Transport, Postal and Warehousing",1316.7
2018,Western Australia,Male,Information Media and Telecommunications,0
2018,Western Australia,Male,Financial and Insurance Services,1500
2018,Western Australia,Male,"Rental, Hiring and Real Estate Services",0
2018,Western Australia,Male,"Professional, Scientific and Technical Services",1957.4
2018,Western Australia,Male,Administrative and Support Services,1526.1
2018,Western Australia,Male,Public Administration and Safety,1792.4
2018,Western Australia,Male,Education and Training,1400
2018,Western Australia,Male,Health Care and Social Assistance,1328.6
2018,Western Australia,Male,Arts and Recreation Services,0
2018,Western Australia,Male,Other Services,1011.5
2018,Western Australia,Female,"Agriculture, Forestry and Fishing",864.6
2018,Western Australia,Female,Mining,1903.8
2018,Western Australia,Female,Manufacturing,854.9
2018,Western Australia,Female,"Electricity, Gas, Water and Waste Services",0
2018,Western Australia,Female,Construction,1007.2
2018,Western Australia,Female,Wholesale Trade,918.1
2018,Western Australia,Female,Retail Trade,690
2018,Western Australia,Female,Accommodation and Food Services,500
2018,Western Australia,Female,"Transport, Postal and Warehousing",1248.9
2018,Western Australia,Female,Information Media and Telecommunications,0
2018,Western Australia,Female,Financial and Insurance Services,1206
2018,Western Australia,Female,"Rental, Hiring and Real Estate Services",1148.1
2018,Western Australia,Female,"Professional, Scientific and Technical Services",1000
2018,Western Australia,Female,Administrative and Support Services,717.1
2018,Western Australia,Female,Public Administration and Safety,1260
